SourceFile,Artist,Performer,Album,Title,Date,Genre,TrackNumber,Tracktotal,Cddb,Comment,Duration,Composer
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/04 - Concerto für Cembalo, 2 Flöten, Streicher & b.c. in F-Dur, BWV 1057 - I. [ohne Tempobezeichnung].flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für Cembalo, 2 Flöten, Streicher & b.c. in F-Dur, BWV 1057 - I. [ohne Tempobezeichnung]",2012,,4,,,,00:07:14,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/05 - Concerto für Cembalo, 2 Flöten, Streicher & b.c. in F-Dur, BWV 1057 - II. Andante.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für Cembalo, 2 Flöten, Streicher & b.c. in F-Dur, BWV 1057 - II. Andante",2012,,5,,,,00:03:42,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/06 - Concerto für Cembalo, 2 Flöten, Streicher & b.c. in F-Dur, BWV 1057 - III. Allegro assai.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für Cembalo, 2 Flöten, Streicher & b.c. in F-Dur, BWV 1057 - III. Allegro assai",2012,,6,,,,00:05:11,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/07 - Concerto in g-moll, BWV 1058 - I. [ohne Tempobezeichnung].flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto in g-moll, BWV 1058 - I. [ohne Tempobezeichnung]",2012,,7,,,,00:04:10,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/08 - Concerto in g-moll, BWV 1058 - II. Andante.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto in g-moll, BWV 1058 - II. Andante",2012,,8,,,,00:06:09,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/09 - Concerto in g-moll, BWV 1058 - III. Allegro assai.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto in g-moll, BWV 1058 - III. Allegro assai",2012,,9,,,,00:04:01,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/10 - Concerto für 2 Cembali, Streicher & b.c. in c-moll, BWV 1060 - I. Allegro.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für 2 Cembali, Streicher & b.c. in c-moll, BWV 1060 - I. Allegro",2012,,10,,,,00:05:30,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/11 - Concerto für 2 Cembali, Streicher & b.c. in c-moll, BWV 1060 - II. Largo ovvero adagio.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für 2 Cembali, Streicher & b.c. in c-moll, BWV 1060 - II. Largo ovvero adagio",2012,,11,,,,00:05:44,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/12 - Concerto für 2 Cembali, Streicher & b.c. in c-moll,  BWV 1060 - III. Allegro.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für 2 Cembali, Streicher & b.c. in c-moll,  BWV 1060 - III. Allegro",2012,,12,,,,00:03:44,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/13 - Concerto für 4 Cembali, Streicher & b.c. in a-moll, BWV 1065 - I. [ohne Tempobezeichnung].flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für 4 Cembali, Streicher & b.c. in a-moll, BWV 1065 - I. [ohne Tempobezeichnung]",2012,,13,,,,00:03:59,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/14 - Concerto für 4 Cembali, Streicher & b.c. in a-moll, BWV 1065 - II. Largo.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für 4 Cembali, Streicher & b.c. in a-moll, BWV 1065 - II. Largo",2012,,14,,,,00:02:32,"Bach, Johann Sebastian (1685-1750)"
"./CD007 Christine Schornsheim - Complete Harpsichord Concertos/15 - Concerto für 4 Cembali, Streicher & b.c. in a-moll, BWV 1065 - III. Allegro.flac",Bach J.S.,"Christine Schornsheim, Neues Bachisches Collegium Musicum- B. Glaetzner",Harpsichord Concertos disc 2,"Concerto für 4 Cembali, Streicher & b.c. in a-moll, BWV 1065 - III. Allegro",2012,,15,,,,00:03:26,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/01 - Concerto for 2 harpsichords and strings in C major, BWV 1061: I. Without tempo indication.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 2 harpsichords and strings in C major, BWV 1061: I. Without tempo indication",2006,,1,,,,00:06:58,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/02 - Concerto for 2 harpsichords and strings in C major, BWV 1061: II. Adagio ovvero largo.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 2 harpsichords and strings in C major, BWV 1061: II. Adagio ovvero largo",2006,,2,,,,00:05:09,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/03 - Concerto for 2 harpsichords and strings in C major, BWV 1061: III. Fuga.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 2 harpsichords and strings in C major, BWV 1061: III. Fuga",2006,,3,,,,00:05:41,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/04 - Concerto for 2 harpsichords and strings in C minor, BWV 1062: I. Without tempo indication.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 2 harpsichords and strings in C minor, BWV 1062: I. Without tempo indication",2006,,4,,,,00:03:39,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/05 - Concerto for 2 harpsichords and strings in C minor, BWV 1062: II. Andante.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 2 harpsichords and strings in C minor, BWV 1062: II. Andante",2006,,5,,,,00:05:42,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/06 - Concerto for 2 harpsichords and strings in C minor, BWV 1062: III. Allegro assai.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 2 harpsichords and strings in C minor, BWV 1062: III. Allegro assai",2006,,6,,,,00:04:31,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/07 - Concerto for 3 harpsichords and strings in D minor, BWV 1063: I. Without tempo indication.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 3 harpsichords and strings in D minor, BWV 1063: I. Without tempo indication",2006,,7,,,,00:04:46,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/08 - Concerto for 3 harpsichords and strings in D minor, BWV 1063: II. Alla siciliana.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 3 harpsichords and strings in D minor, BWV 1063: II. Alla siciliana",2006,,8,,,,00:03:47,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/09 - Concerto for 3 harpsichords and strings in D minor, BWV 1063: III. Allegro.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 3 harpsichords and strings in D minor, BWV 1063: III. Allegro",2006,,9,,,,00:04:52,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/10 - Concerto for 3 harpsichords and strings in C major, BWV 1064: I. Without tempo indication.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 3 harpsichords and strings in C major, BWV 1064: I. Without tempo indication",2006,,10,,,,00:06:05,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/11 - Concerto for 3 harpsichords and strings in C major, BWV 1064: II. Adagio.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 3 harpsichords and strings in C major, BWV 1064: II. Adagio",2006,,11,,,,00:05:17,"Bach, Johann Sebastian (1685-1750)"
"./CD008 Johann Sebastian Bach - Bach Edition, I: Orchestral Works_Chamber Music (disc 8)/12 - Concerto for 3 harpsichords and strings in C major, BWV 1064: III. Allegro.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 1,"Concerto for 3 harpsichords and strings in C major, BWV 1064: III. Allegro",2006,,12,,,,00:04:30,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/01 - TRIPLE CONCERTO for FLUTE, VIOLIN & HARPSICHORD in A minor, BWV1044 - I. Allegro.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,"TRIPLE CONCERTO for FLUTE, VIOLIN & HARPSICHORD in A minor, BWV1044 - I. Allegro",1999,,1,,,,00:08:55,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/02 - II.  Adagio.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,II.  Adagio,1999,,2,,,,00:06:01,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/03 - III. Alla breve.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,III. Alla breve,1999,,3,,,,00:07:37,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/04 - CONCERTO for OBOE D'AMORE in A major, BWV1055 - I. Allegro.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,"CONCERTO for OBOE D'AMORE in A major, BWV1055 - I. Allegro",1999,,4,,,,00:05:04,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/05 - II.  Larghetto.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,II.  Larghetto,1999,,5,,,,00:05:47,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/06 - III. Allegro ma non tanto.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,III. Allegro ma non tanto,1999,,6,,,,00:03:45,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/07 - CONCERTO for THREE VIOLINS in D major, BWV1064 - Allegro.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,"CONCERTO for THREE VIOLINS in D major, BWV1064 - Allegro",1999,,7,,,,00:05:52,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/08 - II.  Adagio.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,II.  Adagio,1999,,8,,,,00:05:11,"Bach, Johann Sebastian (1685-1750)"
"./CD009 Nederlands Bach Ensemble, Amsterdan Bach Soloists - Bach - Complete Edition - CD009/09 - III. Allegro.flac",Bach J.S.,"Nederlands Bach Ensemble, Amsterdan Bach Soloists",Music for Harpshicord and Strings disc 2,III. Allegro,1999,,9,,,,00:04:15,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/01 - Sonate No.1 en Sol Mineur, BWV 1001 I. Adagio.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.1 en Sol Mineur, BWV 1001 I. Adagio",1987,,1,,,,00:04:55,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/02 - Sonate No.1 en Sol Mineur, BWV 1001 II. Fuga (allegro).flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.1 en Sol Mineur, BWV 1001 II. Fuga (allegro)",1987,,2,,,,00:05:38,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/03 - Sonate No.1 en Sol Mineur, BWV 1001 III. Siciliana.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.1 en Sol Mineur, BWV 1001 III. Siciliana",1987,,3,,,,00:03:08,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/04 - Sonate No.1 en Sol Mineur, BWV 1001 IV. Presto.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.1 en Sol Mineur, BWV 1001 IV. Presto",1987,,4,,,,00:03:30,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/05 - Partita No.1 en Si Mineur, BWV 1002 I. Allemanda.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 I. Allemanda",1987,,5,,,,00:05:47,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/06 - Partita No.1 en Si Mineur, BWV 1002 II. Double.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 II. Double",1987,,6,,,,00:02:32,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/07 - Partita No.1 en Si Mineur, BWV 1002 III. Corrente.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 III. Corrente",1987,,7,,,,00:03:14,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/08 - Partita No.1 en Si Mineur, BWV 1002 IV. Double, presto.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 IV. Double, presto",1987,,8,,,,00:03:23,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/09 - Partita No.1 en Si Mineur, BWV 1002 V. Sarabande.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 V. Sarabande",1987,,9,,,,00:02:52,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/10 - Partita No.1 en Si Mineur, BWV 1002 VI.  Double.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 VI.  Double",1987,,10,,,,00:02:09,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/11 - Partita No.1 en Si Mineur, BWV 1002 VII. Tempo di Borea.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 VII. Tempo di Borea",1987,,11,,,,00:03:47,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/12 - Partita No.1 en Si Mineur, BWV 1002 VIII. Double.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Partita No.1 en Si Mineur, BWV 1002 VIII. Double",1987,,12,,,,00:03:46,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/13 - Sonate No.2 en La Mineur, BWV 1003 I. Grave.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.2 en La Mineur, BWV 1003 I. Grave",1987,,13,,,,00:04:35,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/14 - Sonate No.2 en La Mineur, BWV 1003 II. Fuga.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.2 en La Mineur, BWV 1003 II. Fuga",1987,,14,,,,00:07:39,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/15 - Sonate No.2 en La Mineur, BWV 1003 III. Andante.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.2 en La Mineur, BWV 1003 III. Andante",1987,,15,,,,00:05:14,"Bach, Johann Sebastian (1685-1750)"
"./CD010 Jean-Sébastien Bach - CD I-10 - Sonates et Partitas pour Violon Seul I/16 - Sonate No.2 en La Mineur, BWV 1003 VI. Allegro.flac",Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 1,"Sonate No.2 en La Mineur, BWV 1003 VI. Allegro",1987,,16,,,,00:05:57,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/01 - BWV 1004 Partita 2 d - 1 Allemanda.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,1 Allemanda,1987,,1,,,BWV 1004 Partita 2 d,00:04:46,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/02 - BWV 1004 Partita 2 d - 2 Corrente.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,2 Corrente,1987,,2,,,BWV 1004 Partita 2 d,00:02:30,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/03 - BWV 1004 Partita 2 d - 3 Sarabande.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,3 Sarabande,1987,,3,,,BWV 1004 Partita 2 d,00:04:17,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/04 - BWV 1004 Partita 2 d - 4 Giga.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,4 Giga,1987,,4,,,BWV 1004 Partita 2 d,00:04:20,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/05 - BWV 1004 Partita 2 d - 5 Ciacona.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,5 Ciacona,1987,,5,,,BWV 1004 Partita 2 d,00:14:49,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/06 - BWV 1005 Sonate 3 C - 1 Adagio.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,1 Adagio,1987,,6,,,BWV 1005 Sonate 3 C,00:03:39,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/07 - BWV 1005 Sonate 3 C - 2 Fuga.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,2 Fuga,1987,,7,,,BWV 1005 Sonate 3 C,00:10:39,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/08 - BWV 1005 Sonate 3 C - 3 Largo.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,3 Largo,1987,,8,,,BWV 1005 Sonate 3 C,00:03:11,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/09 - BWV 1005 Sonate 3 C - 4 Allegro assai.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,4 Allegro assai,1987,,9,,,BWV 1005 Sonate 3 C,00:05:12,"Bach, Johann Sebastian (1685-1750)"
./CD011 Johann Sebastian Bach - Bach Edition CD 1-11 Sonate e Partite per Violino Solo/10 - BWV 1006 Partita 3 E - 1 Preludio.flac,Bach J.S.,Kristof Barati,Solo Sonatas and Partitas for Violin disc 2,1 Preludio,1987,,10,,,BWV 1006 Partita 3 E,00:03:29,"Bach, Johann Sebastian (1685-1750)"
